M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version,output_group,output_dir
35721,expanded_box,topk,20480.0,,20480.0,0.0,"[80, 80]","[161, 161]",25921.0,topk,20480.0,,20480.0,80000.0,25921.0,cheap,30.0,0.01,,cupy,6.589467472010231e-13,1.0058377164737949e-13,1600.0,674.0,674.0,,674.0,320.0,25921.0,9800.0,132720640.0,2031.1406555292008,20311.406555292004,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,2784,2785,8.956949964822883e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2,35721,,,,,,,6.589467472010231e-13,1.0058377164737949e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,2784.0,matern,0.1,1.5,1.0,,1648656.0,3000,btab_boxeig_topk_20480_q320,189,2785,2784.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,2784.0,8.956949964822883e-08,pcg,converged,2784.0,,True,0.1,0,61.11745189407293,0.1105827560138152,0.1105757073442164,0,0.1,boxeig,ok,,0.0006532355497385,1.8192610060218608,0.0005072837862751,1.4122780609900474,245733.59331716324,9800.0,,20311.406555292004,0.0034240140003021,4.650159266868061e-05,0.1294604339896068,4.176547162454223e-05,0.1162750730027255,0.0003172734920953,0.8832894019933519,0.7003414929995415,0.0,0.0,0.0010270529996887,0.0,5.8842676008156425e-05,0.1638180100067074,0.6993144399998528,,0.1327396279998538,1.552583125000183,0.7046770969996032,1.6924573679998502,5.721267033000004,0.0,7.273850158000187,7.40658978600004,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,20480.0,,20480.0,0.0,"[80, 80]","[161, 161]",25921.0,topk,20480.0,,20480.0,80000.0,25921.0,cheap,30.0,0.01,,cupy,9.525910941643253e-12,1.7667963101643598e-13,1920.0,802.0,802.0,,802.0,384.0,25921.0,9800.0,159264768.0,1236.3702275271448,12363.702275271447,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,2244,2245,9.205077846126243e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,384.0,0.0,384.0,384.0,0.0,0.0,2,35721,,,,,,,9.525910941643253e-12,1.7667963101643598e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,2244.0,matern,0.1,1.5,1.0,,1648656.0,3000,btab_boxeig_topk_20480_q384,189,2245,2244.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,2244.0,9.205077846126243e-08,pcg,converged,2244.0,,True,0.1,0,61.11745189407293,0.1105827661924646,0.1105757169245317,0,0.1,boxeig,ok,,0.0006551258748326,1.4707575889992768,0.000552264282976,1.2392810509982155,245733.59331716324,9800.0,,12363.702275271447,0.0035521079998943,4.640297726874449e-05,0.1041282809910626,4.264134537024867e-05,0.095687179010838,0.0003611181898388,0.8103492179984642,0.7266047080001954,0.0,0.0,0.0010378000001765,0.0,5.912715641432007e-05,0.1326813389937342,0.7255669080000189,,0.1557662889999846,1.552393003999896,0.7311293100001421,1.670342620000156,4.885955546999867,0.0,6.438348550999763,6.594114839999747,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,32768.0,,32768.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,32768.0,,32768.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,1.999650608291476e-13,2.878602375307012e-14,960.0,418.0,418.0,,418.0,192.0,35721.0,0.0,109737984.0,7837.726795223474,78377.26795223473,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,787,788,9.550209793133729e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,1.999650608291476e-13,2.878602375307012e-14,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,787.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_32768_q192,189,788,787.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,787.0,9.550209793133729e-08,pcg,converged,787.0,,True,0.1,0,0.0,0.1105829645686227,0.1105759243260152,0,0.1,boxeig,ok,,0.0006623674796974,0.5219455740016201,0.0004507958106689,0.3547763029964699,0.0,0.0,,78377.26795223473,0.0045191699996394,1.757642947041816e-05,0.013832649993219,3.265645870081462e-05,0.0257006329975411,0.0003003450698871,0.2363715700012107,1.4369940220003627,0.0,0.0,0.0011747790003937,0.0,5.877494536787296e-05,0.046255882004516,1.435819242999969,,0.0829071350003687,1.5526517210000748,1.4423491369998374,1.6943869390001964,2.8345315809997373,0.0,4.387183301999812,4.470090437000181,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,32768.0,,32768.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,32768.0,,32768.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,2.6897950425645123e-12,8.750231536366562e-14,1280.0,546.0,546.0,,546.0,256.0,35721.0,0.0,146317312.0,3648.772282887768,36487.72282887768,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,539,540,9.669833542210437e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2,35721,,,,,,,2.6897950425645123e-12,8.750231536366562e-14,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,539.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_32768_q256,189,540,539.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,539.0,9.669833542210437e-08,pcg,converged,539.0,,True,0.1,0,0.0,0.1105830706805984,0.1105760207356672,0,0.1,boxeig,ok,,0.0006733505425868,0.3636092929968981,0.0005006876178112,0.2698706260002836,0.0,0.0,,36487.72282887768,0.004368728999907,1.7936738400742415e-05,0.0096679019980001,3.277820778849961e-05,0.0176674539980012,0.0003487133358096,0.1879564880014186,0.4772717040000316,0.0,0.0,0.0009133940002357,0.0,5.9310176263465385e-05,0.0319681850060078,0.4763583099997959,,0.1117432760001975,1.5528285770001276,0.4825914959997135,1.6870483950001471,1.4725833429997692,0.0,3.025411919999897,3.1371551960000943,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,32768.0,,32768.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,32768.0,,32768.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,1.555433154893132e-12,1.14611487742004e-13,1600.0,674.0,674.0,,674.0,320.0,35721.0,0.0,182896640.0,2033.650869495082,20336.50869495082,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,408,409,9.841780031658921e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2,35721,,,,,,,1.555433154893132e-12,1.14611487742004e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,408.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_32768_q320,189,409,408.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,408.0,9.841780031658921e-08,pcg,converged,408.0,,True,0.1,0,0.0,0.1105830908471703,0.110576044756549,0,0.1,boxeig,ok,,0.0006695706234753,0.2738543850014139,0.0005478214828425,0.2235111649997634,0.0,0.0,,20336.50869495082,0.0044370999999046,1.7824409314034354e-05,0.007272359000126,3.2757754911695064e-05,0.0133651640039715,0.0003960600269701,0.1615924910038302,0.6673057240000162,0.0,0.0,0.0009854660002019,0.0,5.894510539684572e-05,0.024049603001913,0.6663202579998142,,0.1348899299996446,1.55252089600026,0.6728288989997964,1.6872121209999025,1.4401397599999657,0.0,2.9926606560002256,3.1275505859998702,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,32768.0,,32768.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,32768.0,,32768.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,1.4947520654147463e-11,1.4328334104902398e-13,1920.0,802.0,802.0,,802.0,384.0,35721.0,0.0,219475968.0,1238.0029503263956,12380.029503263955,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,319,320,9.688404739634488e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,384.0,0.0,384.0,384.0,0.0,0.0,2,35721,,,,,,,1.4947520654147463e-11,1.4328334104902398e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,319.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_32768_q384,189,320,319.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,319.0,9.688404739634488e-08,pcg,converged,319.0,,True,0.1,0,0.0,0.1105831273498807,0.1105760794068025,0,0.1,boxeig,ok,,0.0006593568812519,0.2109942020006201,0.0005966659874491,0.1903364499962663,0.0,0.0,,12380.029503263955,0.0043787210001937,1.7730247624360607e-05,0.005655948992171,3.244628839059839e-05,0.0103503659966008,0.000446259178696,0.1423566780040346,0.7308510600000773,0.0,0.0,0.0008976549997896,0.0,5.872756427234095e-05,0.0187340930028767,0.7299534050002876,,0.1607330530000581,1.5523445169997103,0.7364491509997606,1.6718973709998863,1.3453258610002194,0.0,2.8976703779999298,3.058403430999988,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,32768.0,,32768.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,32768.0,,32768.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,1.6438246105934015e-11,3.773298925199079e-13,2240.0,930.0,930.0,,930.0,448.0,35721.0,0.0,256055296.0,808.6653706318651,8086.653706318651,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,270,271,8.394063289711324e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,448.0,0.0,448.0,448.0,0.0,0.0,2,35721,,,,,,,1.6438246105934015e-11,3.773298925199079e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,270.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_32768_q448,189,271,270.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,270.0,8.394063289711324e-08,pcg,converged,270.0,,True,0.1,0,0.0,0.1105829812795053,0.1105759380121681,0,0.1,boxeig,ok,,0.0006683038118051,0.1811103329991965,0.0006554263666742,0.176965119002034,0.0,0.0,,8086.653706318651,0.0044862210002065,1.784977036920652e-05,0.0048194379996857,3.313620742388863e-05,0.0089467760044499,0.0005036561925913,0.135987171999659,0.9008584679995691,0.0,0.0,0.0009000860000014,0.0,5.882252592494263e-05,0.0158820819997345,0.8999583819995678,,0.1867239769999287,1.5521863940002731,0.9066677129999334,1.6808669490001191,1.4430764909998288,0.0,2.995262885000102,3.1819868620000307,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,35721.0,,35721.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,35721.0,,35721.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,1.6282274999521881e-12,2.0563659773938942e-14,960.0,418.0,418.0,,418.0,192.0,35721.0,0.0,109737984.0,7837.726795223471,78377.2679522347,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,810,811,8.304207911619376e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,1.6282274999521881e-12,2.0563659773938942e-14,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,810.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_35721_q192,189,811,810.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,810.0,8.304207911619376e-08,pcg,converged,810.0,,True,0.1,0,0.0,0.1105828965312574,0.1105758589801733,0,0.1,boxeig,ok,,0.0006529794919884,0.5295663680026337,0.0004393914395161,0.3559070660080579,0.0,0.0,,78377.2679522347,0.0046071849997133,1.752903701602873e-05,0.0141985199829832,3.1583664197311055e-05,0.0255827679998219,0.0002914503086433,0.2360747500010802,0.3626033609998558,0.0,0.0,0.000945159999901,0.0,5.790062839676264e-05,0.0468995090013777,0.3616582009999547,,0.0812257180000415,1.5521509710001735,0.3680028120002134,1.682149716999902,1.7727919559997645,0.0,3.324942926999938,3.40616864499998,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,35721.0,,35721.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,35721.0,,35721.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,4.276187536960035e-12,3.6989305515286917e-14,1280.0,546.0,546.0,,546.0,256.0,35721.0,0.0,146317312.0,3648.7722828877663,36487.72282887766,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,548,549,9.95076127876603e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2,35721,,,,,,,4.276187536960035e-12,3.6989305515286917e-14,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,548.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_35721_q256,189,549,548.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,548.0,9.95076127876603e-08,pcg,converged,548.0,,True,0.1,0,0.0,0.1105830043178464,0.1105759626529469,0,0.1,boxeig,ok,,0.0006583952258651,0.3614589789999627,0.0004950824854062,0.2713052020026225,0.0,0.0,,36487.72282887766,0.0045534809996752,1.753556751574404e-05,0.0096094909986277,3.198422809359096e-05,0.0175273569952878,0.0003459718959849,0.1895925989997522,0.474596892000136,0.0,0.0,0.0009162870001091,0.0,5.8256286495030295e-05,0.0319244449992766,0.4736806050000268,,0.1089605110000775,1.5517351250000502,0.4801223520003077,1.680467685000167,1.4668692479999663,0.0,3.0186043730000165,3.127564884000094,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,35721.0,,35721.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,35721.0,,35721.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,5.570214890402303e-13,1.0507150027091468e-13,1600.0,674.0,674.0,,674.0,320.0,35721.0,0.0,182896640.0,2033.650869495083,20336.50869495083,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,412,413,8.738878504340472e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2,35721,,,,,,,5.570214890402303e-13,1.0507150027091468e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,412.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_35721_q320,189,413,412.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,412.0,8.738878504340472e-08,pcg,converged,412.0,,True,0.1,0,0.0,0.1105830709088347,0.1105760196313607,0,0.1,boxeig,ok,,0.0006574743680378,0.2715369139996255,0.0005421518373956,0.2233665570070115,0.0,0.0,,20336.50869495083,0.0045724489996246,1.766067718002428e-05,0.00727619899817,3.224634223579856e-05,0.013285493001149,0.0003926983325225,0.1617917129992747,0.5964567960004388,0.0,0.0,0.0008902060003492,0.0,5.8313424758734894e-05,0.0240251310005987,0.5955665900000895,,0.134922921999987,1.5522229560001506,0.6021162350002669,1.682102816999759,1.3638595080001323,0.0,2.916082464000283,3.05100538600027,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,35721.0,,35721.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,35721.0,,35721.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,6.997446444464503e-12,1.835784532540517e-13,1920.0,802.0,802.0,,802.0,384.0,35721.0,0.0,219475968.0,1238.0029503264002,12380.029503264,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,318,319,9.966546735462027e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,384.0,0.0,384.0,384.0,0.0,0.0,2,35721,,,,,,,6.997446444464503e-12,1.835784532540517e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,318.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_35721_q384,189,319,318.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,318.0,9.966546735462027e-08,pcg,converged,318.0,,True,0.1,0,0.0,0.1105831362399472,0.1105760877885614,0,0.1,boxeig,ok,,0.000672462269596,0.2145154640011242,0.0006029995031382,0.1917538419979791,0.0,0.0,,12380.029503264,0.0046567809999942,1.7991701245837647e-05,0.0057213609961763,3.360897799125869e-05,0.0106876550012202,0.0004493227232735,0.1428846260009777,1.7067448559996592,0.0,0.0,0.0009655469998506,0.0,5.9478176125073946e-05,0.0189140600077735,1.7057793089998086,,0.1619263789998513,1.5520658549999098,1.7126075569999557,1.6904340629998842,2.330868059000295,0.0,3.882933914000205,4.044860293000056,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,expanded_box,topk,35721.0,,35721.0,0.0,"[94, 94]","[189, 189]",35721.0,topk,35721.0,,35721.0,80000.0,35721.0,cheap,30.0,0.01,,cupy,7.829821320343983e-12,3.9367833387226997e-13,2240.0,930.0,930.0,,930.0,448.0,35721.0,0.0,256055296.0,808.6653706318652,8086.653706318652,0.001,boxeig,20000.0,group_c,50.0,diag,0.001,50.0,auto,group_c,boxeig,273,274,8.487494481635707e-08,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,448.0,0.0,448.0,448.0,0.0,0.0,2,35721,,,,,,,7.829821320343983e-12,3.9367833387226997e-13,,,,,1e-05,boxeig,299999999.99957526,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,273.0,matern,0.1,1.5,1.0,,2274064.0,3000,btab_boxeig_topk_35721_q448,189,274,273.0,75000000,300000000,3000,cufinufft,binned_c1,50.0,273.0,8.487494481635707e-08,pcg,converged,273.0,,True,0.1,0,0.0,0.1105829423633696,0.11057589918269,0,0.1,boxeig,ok,,0.000681224218996,0.1866554360049122,0.0007385733589623,0.2016305269967233,0.0,0.0,,8086.653706318652,0.0048826209999788,1.7599981676386507e-05,0.0048047949976535,3.447036263693647e-05,0.0094104089998836,0.0005856899304293,0.1598933510072129,3.404615353999816,0.0,0.0,0.0009407659999851,0.0,5.906746885027663e-05,0.0161254189961255,3.4036745879998307,,0.1873709279998365,1.554241560000264,3.4109968440002376,1.6890740439998808,3.9948823350000566,0.0,5.549123895000321,5.736494823000157,1e-07,,80000,v7_btab_boxeig,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,13403,13404,8.64910399891172e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,,,,,,,,,0.0,0.0,,,1e-05,,,True,,,,,,,,,,,False,13403.0,matern,0.1,1.5,1.0,,,80000,plain_cg,189,13404,,25000000,100000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.1119009825236664,0.1119166979127609,0,,,ok,,0.0006305563675018,8.451977549994353,,,,,,,,,,,,,,,,,,,,,,,,1.0230118220001714,,0.5285860789999788,14.425151663999712,,15.448164211999938,,1e-07,,80000,v1,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,1991,1992,9.876068819534312e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,72.0,3.0,,,17506.873681511657,0.0005950473084841,,,5.0,352.0,0.0005367621725255,0.1889402847290039,1e-05,,,True,[],,,,,,,,,,False,1991.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q64,189,1992,1991.0,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1118620987825857,0.1118780577374592,0,,,ok,,0.0006597355778076,1.314193270992746,0.0001874509352065,0.3732148119961493,,,[],,,,,,,,,,,,,,,,,0.223874189000071,,0.5113801540001077,0.0002891770000132,0.5362867459998597,2.977092569999968,,3.71263609000016,,1e-07,64.0,80000,v3,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,905,906,9.391073463702283e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,136.0,3.0,,,5462.777257095706,0.0001856728674845,,,5.0,672.0,0.0005513859022231,0.3705313262939453,1e-05,,,True,[],,,,,,,,,,False,905.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q128,189,906,905.0,25000000,100000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1118621406484383,0.1118781035652406,0,,,ok,,0.0006642019403909,0.6017669579941867,0.0002127818408824,0.1925675659986154,,,[],,,,,,,,,,,,,,,,,0.4364968410000074,,0.5119504559997949,0.000320560000091,0.5274252040003375,1.3913782999998148,,2.340146156999708,,1e-07,128.0,80000,v3,group_c,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_c
