run_id,timestamp,mode,precompute_method,N,eps,top_q,reg_lambda,cg_tol,wall_s_outer_s,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,eig_nystrom_kernel_s,surrogate_tag,time_precompute_NUFFT,time_precompute_binned,time_precompute,time_train,wall_s_total,repeat_idx,repeat_count,binned_theta_actual,binned_G,binned_num_occupied_bins
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc0_q64_N100000_20260424,2026-05-04T23:59:47.733797,gpu_v3_topq_eigenpro_nystrom,c0,100000,1e-05,64,0.1,1e-06,0.8490724999865051,0.029957382742393943,3.9734581001102924,ok,,199,8.846657216597303e-07,200,0.3070714000641601,199,0.09891079981753137,0.14867570000933483,0.0004847999953199178,0.616790600004606,0.005135200000950135,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1485028000024613,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.01908980000007432,0.055436499998904765,0.07452629999897908,0.8404774000082398,0.8456126000091899,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc0_q64_N100000_20260425,2026-05-04T23:59:48.849048,gpu_v3_topq_eigenpro_nystrom,c0,100000,1e-05,64,0.1,1e-06,0.905967700004112,0.034454857509942934,3.947587586939335,ok,,202,9.937677490910174e-07,203,0.3133270999969682,202,0.11002759997791145,0.16572079999605194,0.0005369999998947605,0.6540807999990648,0.005632800006424077,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.16546350000135135,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.0188068999996176,0.057669400004670024,0.07647630000428762,0.8968148999992991,0.9024477000057232,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc1_q64_N100000_20260421,2026-05-04T23:59:50.111785,gpu_v3_topq_eigenpro_nystrom,c1,100000,1e-05,64,0.1,1e-06,1.030186699994374,0.010991769725427918,3.947587586939335,ok,,182,9.717710644494656e-07,183,0.30132509995019063,182,0.10692389988980722,0.15793329999723937,0.0008018000080483034,0.6282933000038611,0.005430799996247515,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.15770029999839608,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.02055600000312552,0.21338760000071488,0.2339436000038404,1.0209720000129892,1.0264028000092367,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc1_q64_N100000_20260422,2026-05-04T23:59:51.332358,gpu_v3_topq_eigenpro_nystrom,c1,100000,1e-05,64,0.1,1e-06,0.9885791999986395,0.011430179023142127,1.2852539056912065,ok,,179,9.391492829840782e-07,180,0.28720529993006494,179,0.09602280003309716,0.1639324999996461,0.000375000003259629,0.5941242999979295,0.005365899996832013,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.16378420000546612,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.022421499990741722,0.1972373000025982,0.21965879999333993,0.9780905999941751,0.9834564999910071,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc1_q64_N100000_20260423,2026-05-04T23:59:52.526867,gpu_v3_topq_eigenpro_nystrom,c1,100000,1e-05,64,0.1,1e-06,0.9841757999965921,0.011594640650296922,1.2852539056912065,ok,,178,9.666980943162964e-07,179,0.2855941999150673,178,0.09515259995532688,0.14013230000273325,0.00045059999683871865,0.5820859000086784,0.005166799994185567,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14000319999468047,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.020429299998795614,0.23221929999999702,0.25264859999879263,0.975317400007043,0.9804842000012286,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc1_q64_N100000_20260424,2026-05-04T23:59:53.701709,gpu_v3_topq_eigenpro_nystrom,c1,100000,1e-05,64,0.1,1e-06,0.9629073999967659,0.012124488962923344,1.2852539056912065,ok,,178,9.163781089595593e-07,179,0.292828899982851,178,0.09496499998203944,0.1463821000070311,0.00035089999437332153,0.5878813000017544,0.004892400000244379,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1462351999944076,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.01992959999188315,0.1998236000072211,0.21975319999910425,0.9543675000022631,0.9592599000025075,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc1_q64_N100000_20260425,2026-05-04T23:59:54.861091,gpu_v3_topq_eigenpro_nystrom,c1,100000,1e-05,64,0.1,1e-06,0.9583692000014707,0.011533440979395864,1.2852539056912065,ok,,181,9.626503627860064e-07,182,0.28639030003978405,181,0.09100810000381898,0.13950480001221877,0.000344599990057759,0.5840864000056172,0.005060299998149276,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.13937169998825993,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.02195229999779258,0.2036307999951532,0.2255830999929458,0.9495189000008395,0.9545791999989888,4,5,5.516505438915954,12321.0,12315.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc2_q64_N100000_20260421,2026-05-04T23:59:56.218316,gpu_v3_topq_eigenpro_nystrom,c2,100000,1e-05,64,0.1,1e-06,1.1462313999945763,0.0034842423528430844,1.2852539056912065,ok,,161,7.34177685562604e-07,162,0.2557521000126144,161,0.08414370000537019,0.15143100000568666,0.0004518999921856448,0.5212293000076897,0.005014199996367097,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.15126530000998173,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.022603699995670468,0.4415270000026794,0.4641306999983499,1.137242900003912,1.142257100000279,0,5,5.516534344228107,12321.0,12320.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc2_q64_N100000_20260422,2026-05-04T23:59:57.523526,gpu_v3_topq_eigenpro_nystrom,c2,100000,1e-05,64,0.1,1e-06,1.1006541999959154,0.0035671872930283397,1.2852539056912065,ok,,160,8.832574083940127e-07,161,0.2579280998907052,160,0.09144770006241743,0.1412135999999009,0.00041199999395757914,0.5486681000038516,0.0051663000049302354,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14107769999827724,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.019650299989734776,0.3815323000017088,0.40118259999144357,1.0914762999891536,1.0966425999940839,1,5,5.5165671534752425,12321.0,12317.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc2_q64_N100000_20260423,2026-05-04T23:59:58.822007,gpu_v3_topq_eigenpro_nystrom,c2,100000,1e-05,64,0.1,1e-06,1.0863453000056325,0.003495607439822426,1.2852539056912065,ok,,157,8.780005461200182e-07,158,0.24329119990579784,157,0.08173150010406971,0.13928770000347868,0.00037140000495128334,0.5010192000045208,0.005212899995967746,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.13915090000955388,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.019178799993824214,0.4168169000040507,0.4359956999978749,1.0766740000108257,1.0818869000067934,2,5,5.51651805632413,12321.0,12316.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc2_q64_N100000_20260424,2026-05-05T00:00:00.085897,gpu_v3_topq_eigenpro_nystrom,c2,100000,1e-05,64,0.1,1e-06,1.0511930000066059,0.003489653386180293,1.2852539056912065,ok,,152,9.71809847409371e-07,153,0.2463380000262987,152,0.0822152999608079,0.14099179999902844,0.00036369998997543007,0.49645020000752993,0.006202399992616847,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1408413000026485,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.020566500010318123,0.38283960000262596,0.4034061000129441,1.0412118000094779,1.0474142000020947,3,5,5.516517891438353,12321.0,12321.0
20260504_235627_gpu_v3_topq_eigenpro_nystrom_pcmc2_q64_N100000_20260425,2026-05-05T00:00:01.389322,gpu_v3_topq_eigenpro_nystrom,c2,100000,1e-05,64,0.1,1e-06,1.077477300001192,0.0035362897183647507,1.2852539056912065,ok,,152,9.192389122458235e-07,153,0.24570849993324373,152,0.077273199960473,0.14409990000422113,0.0004862999921897426,0.4975682000076631,0.005000399993150495,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14390090000233613,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.01977519999491051,0.4070841000066139,0.4268593000015244,1.0690137000055984,1.0740140999987489,4,5,5.516505438915954,12321.0,12315.0
