M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,epsilon_T,error_message,error_type,eta_eig,eta_eig_sq,eta_inv,eta_inv_sq,eta_inv_status,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
35721,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,10000,361,full,30,0.01,,cupy,5.4462857843390214e-14,2.0382113232081066e-15,640,290,290,,290,128,361,35360,741376,119.64824994146477,1196.4824994146477,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,447,448,9.72714336946e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,5.4462857843390214e-14,2.0382113232081066e-15,,,,,1e-05,6.415214545156617,,,2.1407881665912067,4.58297397421694,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,447.0,matern,0.1,1.5,1.0,,21904,6000,btab_boxeig_topk_256_q128,189,448,447,250000,1000000,cufinufft,binned_c1,50,447,9.72714336946e-07,pcg,converged,447,,True,0.1,0,3852.5594732166714,0.03552663536878706,0.03491484117001414,0,0.1,boxeig,ok,,0.001507339508927024,0.6752880999993067,0.0006115570472594,0.2733660001249518,917432.6479522054,35360,,1196.4824994146477,0.0021997999865561724,6.697964178053433e-05,0.029939899875898845,6.34702458450054e-05,0.028371199892717414,0.0003473709174119336,0.15527480008313432,0.3358598999911919,0.0,0.0,0.0012904000031994656,0.0,9.314250565598609e-05,0.04163470002822578,0.33456949998799246,,0.24357980000786483,0.07093410000379663,0.33850849998998456,0.021714100003009662,1.7190207999956328,0.0,1.7899548999994295,2.0335347000072943,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,10000,361,full,30,0.01,,cupy,3.2574705654437085e-11,5.5803861558407536e-15,960,360,360,,360,192,361,35360,1112064,0.1865217365934289,1.865217365934289,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,447,448,9.75132592956808e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,3.2574705654437085e-11,5.5803861558407536e-15,,,,,1e-05,6.4152145451566165,,,2.319470037116292,5.379941253080253,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,447.0,matern,0.1,1.5,1.0,,21904,6000,btab_boxeig_topk_256_q192,189,448,447,250000,1000000,cufinufft,binned_c1,50,447,9.75132592956808e-07,pcg,converged,447,,True,0.1,0,3852.5594732166714,0.03552661931739582,0.03491483625732717,0,0.1,boxeig,ok,,0.0015154555803097278,0.678924099978758,0.0005941733782246325,0.26559550006641075,917432.6479522054,35360,,1.865217365934289,0.0021579000022029504,6.571185701657962e-05,0.02937320008641109,6.230268458121142e-05,0.027849300007801503,0.00033697091690571956,0.15062599985685665,0.42458500000066124,0.0,0.0,0.0012270000006537884,0.0,9.120782982855951e-05,0.040769899933366105,0.42335800000000745,,0.2864687999972375,0.06876999999803957,0.42723169999953825,0.021537499997066334,1.7956761000095867,0.0,1.8644461000076262,2.1509149000048637,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,10000,361,full,30,0.01,,cupy,1.6749502987901874e-10,3.8206451702573334e-14,1280,360,360,,360,256,361,35360,1482752,0.1000327300598538,1.000327300598538,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,448,449,8.894557546303135e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,1.6749502987901874e-10,3.8206451702573334e-14,,,,,1e-05,6.4152145451566165,,,2.3202823877606895,5.383710358952446,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,448.0,matern,0.1,1.5,1.0,,21904,6000,btab_boxeig_topk_256_q256,189,449,448,250000,1000000,cufinufft,binned_c1,50,448,8.894557546303135e-07,pcg,converged,448,,True,0.1,0,3852.5594732166714,0.03552660397062117,0.03491482153088015,0,0.1,boxeig,ok,,0.0014987959910403494,0.6729593999771168,0.0005846484374225318,0.26192249996529426,917432.6479522054,35360,,1.000327300598538,0.0021455000096466392,6.57055800924614e-05,0.029436099881422706,5.952566984238469e-05,0.02666750008938834,0.0003318705359691064,0.14867800011415966,0.4376268999913009,0.0,0.0,0.0012273999891476706,0.0,8.892901736804301e-05,0.03984019978088327,0.4363995000021532,,0.31267130000924226,0.06941109999024775,0.44022980000590906,0.021346599998651072,1.7976037000044016,0.0,1.8670147999946494,2.1796861000038916,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,3.922584368613894e-15,9.859073204530795e-16,320,162,162,,162,64,625,35096,641024,2552.65581953913,25526.5581953913,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,737,738,9.85150620149569e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,3.922584368613894e-15,9.859073204530795e-16,,,,,1e-05,6.388460870011983,,,1.2866795459888154,1.6555442540659844,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,737.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q64,189,738,737,250000,1000000,cufinufft,binned_c1,50,737,9.85150620149569e-07,pcg,converged,737,,True,0.1,0,1313.518777417592,0.03552660888646033,0.03491479987664489,0,0.1,boxeig,ok,,0.0014957051489471905,1.1038303999230266,0.0005890179102729533,0.4341061998711666,462890.8004708774,35096,,25526.5581953913,0.0022044999932404608,6.598344623105502e-05,0.04862979987228755,6.145712358544086e-05,0.04529390008246992,0.0003341061061412776,0.24623620022612158,0.17521789998863824,0.0,0.0,0.0012728000001516193,0.0,9.068914533850548e-05,0.06683790011447854,0.17394509998848662,,0.20550170000933576,0.07094710000092164,0.17795789999945555,0.021696700001484714,2.400154899994959,0.0,2.4711019999958808,2.6766037000052165,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,2.2404646210994696e-14,1.6405026635154678e-15,640,290,290,,290,128,625,35096,1282048,621.1929643640087,6211.929643640087,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,415,416,9.85403077778635e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,2.2404646210994696e-14,1.6405026635154678e-15,,,,,1e-05,6.388460870011983,,,1.6070515748410465,2.582614764199088,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,415.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q128,189,416,415,250000,1000000,cufinufft,binned_c1,50,415,9.85403077778635e-07,pcg,converged,415,,True,0.1,0,1313.518777417592,0.03552664965332488,0.03491487881388077,0,0.1,boxeig,ok,,0.0015025283655282133,0.6250518000597367,0.0006119527709908805,0.25396039996121544,462890.8004708774,35096,,6211.929643640087,0.0021628999966196716,6.671012042606451e-05,0.027684699976816773,6.199108393924558e-05,0.025726299834786914,0.00035070843387294157,0.14554400005727075,0.3344949999882374,0.0,0.0,0.0012143999920226634,0.0,9.345831345985588e-05,0.03878520008584019,0.33328059999621473,,0.24318760000460315,0.0698666999960551,0.33766479999758303,0.021363099993322976,1.6165348000067752,0.0,1.6864015000028303,1.9295891000074334,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,6.568989442791746e-14,3.0014405549529027e-15,960,418,418,,418,192,625,35096,1923072,96.6736262953726,966.7362629537259,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,304,305,9.131658223202654e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,6.568989442791746e-14,3.0014405549529027e-15,,,,,1e-05,6.388460870011983,,,2.0381304135739184,4.153975582734993,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,304.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q192,189,305,304,250000,1000000,cufinufft,binned_c1,50,304,9.131658223202654e-07,pcg,converged,304,,True,0.1,0,1313.518777417592,0.035526605228273105,0.03491480300467138,0,0.1,boxeig,ok,,0.0015183013117658433,0.4630819000885822,0.000604395723664646,0.1837362999940524,462890.8004708774,35096,,966.7362629537259,0.0021960000012768432,6.543355213675808e-05,0.019891799849574454,6.000361803384485e-05,0.018241099882288836,0.00034608322393499914,0.10520930007623974,0.5553307000081986,0.0,0.0,0.0012314000050537288,0.0,9.404671077630298e-05,0.02859020007599611,0.5540993000031449,,0.27732530000503175,0.06931470001291018,0.5579754999926081,0.021791599996504374,1.4962171999941347,0.0,1.565531900007045,1.8428572000120766,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,3.355656126876807e-12,5.530220323448937e-15,1280,546,546,,546,256,625,35096,2564096,1.4847644191780438,14.847644191780438,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,296,297,8.193972192292807e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,3.355656126876807e-12,5.530220323448937e-15,,,,,1e-05,6.388460870011982,,,2.2896726635808347,5.242600906349353,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,296.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q256,189,297,296,250000,1000000,cufinufft,binned_c1,50,296,8.193972192292807e-07,pcg,converged,296,,True,0.1,0,1313.518777417592,0.035526622872277536,0.03491483950960257,0,0.1,boxeig,ok,,0.0015148939399216449,0.44992350015672855,0.0006263537161430577,0.18540069997834507,462890.8004708774,35096,,14.847644191780438,0.0021674000017810613,6.932770279613701e-05,0.020521000027656555,6.482263528891349e-05,0.01918750004551839,0.0003590972969627851,0.10629279990098439,0.6997300999937579,0.0,0.0,0.0012264999968465418,0.0,9.370844654276388e-05,0.02773770017665811,0.6985035999969114,,0.35719999999855645,0.07131859999208245,0.7024030999891693,0.021759199997177348,1.6293492000113474,0.0,1.7006678000034299,2.0578678000019863,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,4.09002931253748e-15,1.0016217893609923e-15,320,162,162,,162,64,1369,34352,1402880,2562.491576210088,25624.91576210088,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,814,815,9.959350105655177e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.09002931253748e-15,1.0016217893609923e-15,,,,,1e-05,5.9653489787690495,,,1.015581459239556,1.031405700351146,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,814.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q64,189,815,814,250000,1000000,cufinufft,binned_c1,50,814,9.959350105655177e-07,pcg,converged,814,,True,0.1,0,240.15196295342733,0.03552696501948525,0.03491519164234417,0,0.1,boxeig,ok,,0.0015045406132582232,1.226200599805452,0.0005981733416502035,0.4869131001032656,159243.74207647605,34352,,25624.91576210088,0.0022958000045036897,6.838095806958382e-05,0.055662099868641235,6.373808367039976e-05,0.05188280010770541,0.00033206228493324984,0.27029869993566535,0.2017136000067694,0.0,0.0,0.0013334999966900796,0.0,9.430049166969465e-05,0.07676060021913145,0.20038010001007933,,0.20918900000106078,0.07136679999530315,0.20460490000550635,0.021955100004561245,2.706789999996545,0.0,2.778156799991848,2.9873457999929087,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,9.654705865558824e-15,1.7394710951183033e-15,640,290,290,,290,128,1369,34352,2805760,654.8670269578815,6548.670269578815,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,443,444,9.115490661179736e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,9.654705865558824e-15,1.7394710951183033e-15,,,,,1e-05,5.9653489787690495,,,1.2011182154975113,1.442684967599926,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,443.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,444,443,250000,1000000,cufinufft,binned_c1,50,443,9.115490661179736e-07,pcg,converged,443,,True,0.1,0,240.15196295342733,0.03552684858738179,0.03491508751428678,0,0.1,boxeig,ok,,0.0014981605852078352,0.6651832998322789,0.0005783020320249108,0.25618780018703546,159243.74207647605,34352,,6548.670269578815,0.002210399994510226,6.644492113540206e-05,0.02943510006298311,6.087945798374124e-05,0.02696959988679737,0.00032449977423283053,0.14375339998514391,0.34343760000774637,0.0,0.0,0.0012769000022672117,0.0,8.965869095574846e-05,0.03971880009339657,0.34216070000547916,,0.23897009999200236,0.0700485999986995,0.3461418000078993,0.02238329999090638,1.676286900008563,0.0,1.7463355000072625,1.9853055999992648,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,4.274050080470924e-14,3.4274474857583404e-15,960,418,418,,418,192,1369,34352,4208640,268.65773727103027,2686.5773727103024,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,309,310,8.392792707265634e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,4.274050080470924e-14,3.4274474857583404e-15,,,,,1e-05,5.9653489787690495,,,1.3689696274786554,1.8740778409590484,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,309.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q192,189,310,309,250000,1000000,cufinufft,binned_c1,50,309,8.392792707265634e-07,pcg,converged,309,,True,0.1,0,240.15196295342736,0.03552672533882655,0.03491491913411009,0,0.1,boxeig,ok,,0.001527008387417863,0.4733726000995375,0.000601063430142396,0.18572859991400037,159243.74207647608,34352,,2686.5773727103024,0.0022027999948477373,6.860711945794994e-05,0.021199599912506528,6.209546935587857e-05,0.019187500030966476,0.00033938931988802373,0.10487129984539934,0.5180715000169585,0.0,0.0,0.0012144000065745786,0.0,9.204239440775962e-05,0.02844109987199772,0.5168571000103839,,0.28151239998987876,0.0692782999976771,0.5207814000023063,0.021651000002748333,1.4758308000018587,0.0,1.5451090999995358,1.8266214999894146,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,cupy,6.433698404363101e-14,5.952728142109069e-15,1280,546,546,,546,256,1369,34352,5611520,136.5431159602138,1365.431159602138,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,240,241,9.81960996931955e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,6.433698404363101e-14,5.952728142109069e-15,,,,,1e-05,5.965348978769048,,,1.5733369091540899,2.4753890297065446,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,240.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q256,189,241,240,250000,1000000,cufinufft,binned_c1,50,240,9.81960996931955e-07,pcg,converged,240,,True,0.1,0,240.15196295342733,0.035526747214236626,0.034914918570538654,0,0.1,boxeig,ok,,0.0015003394187694701,0.3615817999234423,0.000580177917072433,0.13924270009738393,159243.74207647605,34352,,1365.431159602138,0.0022524000087287277,6.527541742495184e-05,0.01566610018198844,6.231083358822312e-05,0.01495460006117355,0.0003265133329477976,0.07836319990747143,0.7214461999974446,0.0,0.0,0.0012426999892340973,0.0,8.895041652673778e-05,0.021348099966417067,0.7202035000082105,,0.32983090000925586,0.06940680000116117,0.7242688999976963,0.021878200001083314,1.4495530999993207,0.0,1.5189599000004819,1.8487908000097377,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,4.934884521099304e-15,1.0918341634560567e-15,320,162,162,,162,64,2601,33120,2664448,2567.4778502540294,25674.77850254029,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,864,865,9.714565328111435e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.934884521099304e-15,1.0918341634560567e-15,,,,,1e-05,5.690954425193257,,,0.7673190444209929,0.5887785159311456,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,864.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q64,189,865,864,250000,1000000,cufinufft,binned_c1,50,864,9.714565328111435e-07,pcg,converged,864,,True,0.1,0,54.5477451243749,0.035527006482131876,0.03491504466743244,0,0.1,boxeig,ok,,0.001507106358239244,1.3036469998769462,0.0005965638887135827,0.5154311998485355,63021.1201277645,33120,,25674.77850254029,0.002294099991559051,6.666666690256938e-05,0.057600000203819945,6.128483796096084e-05,0.05295009999827016,0.00033820173594331545,0.29220629985502455,0.1776118999987375,0.0,0.0,0.0012150999973528087,0.0,9.162395848829032e-05,0.07916310013388284,0.1763968000013847,,0.20702560000063386,0.06966589999501593,0.18048919999273494,0.022068199992645532,2.824518600013107,0.0,2.894184500008123,3.101210100008757,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,9.507658916391265e-15,1.6540873526066813e-15,640,290,290,,290,128,2601,33120,5328896,657.394452024365,6573.94452024365,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,455,456,9.698387560574439e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,9.507658916391265e-15,1.6540873526066813e-15,,,,,1e-05,5.690954425193257,,,0.9069243994497475,0.822511866317285,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,455.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q128,189,456,455,250000,1000000,cufinufft,binned_c1,50,455,9.698387560574439e-07,pcg,converged,455,,True,0.1,0,54.5477451243749,0.03552672349707951,0.03491491612902731,0,0.1,boxeig,ok,,0.001504160745593764,0.6858972999907564,0.000578256263583131,0.2631065999303246,63021.1201277645,33120,,6573.94452024365,0.002290300006279722,6.61063738804372e-05,0.030078400115598924,6.102373677044902e-05,0.027765800230554305,0.0003207094508740068,0.14592280014767312,0.35372869999264367,0.0,0.0,0.0014900999958626926,0.0,9.16054942466032e-05,0.04168049988220446,0.352238599996781,,0.23625970000284724,0.07014349999371916,0.3565521000127774,0.022449000010965392,1.740255700002308,0.0,1.8103991999960272,2.0466588999988744,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,1.576923114994876e-14,3.512197670455371e-15,960,418,418,,418,192,2601,33120,7993344,270.6305521967504,2706.305521967504,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,310,311,9.213794243662768e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,1.576923114994876e-14,3.512197670455371e-15,,,,,1e-05,5.690954425193255,,,1.0260143409977454,1.0527054279330377,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,310.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q192,189,311,310,250000,1000000,cufinufft,binned_c1,50,310,9.213794243662768e-07,pcg,converged,310,,True,0.1,0,54.54774512437489,0.035526715892268315,0.034914860892943746,0,0.1,boxeig,ok,,0.0015233315109504369,0.47375609990558587,0.0006058500004245058,0.1878135001315968,63021.1201277645,33120,,2706.305521967504,0.002315500008990057,6.567354782507004e-05,0.020358799825771712,6.30629031107791e-05,0.01954949996434152,0.0003498583876212398,0.10845610016258433,0.5288090999965789,0.0,0.0,0.001291499997023493,0.0,8.919419384666629e-05,0.027650200092466548,0.5275175999995554,,0.29256220000388566,0.06940659999963827,0.5317116000078386,0.021639999991748482,1.4864576000109082,0.0,1.5558642000105465,1.8484264000144321,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,5.688784710497299e-14,4.996001060203873e-15,1280,546,546,,546,256,2601,33120,10657792,139.4297272464023,1394.297272464023,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,243,244,9.12355305189314e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,5.688784710497299e-14,4.996001060203873e-15,,,,,1e-05,5.690954425193257,,,1.139412146009938,1.2982600384749725,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,243.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q256,189,244,243,250000,1000000,cufinufft,binned_c1,50,243,9.12355305189314e-07,pcg,converged,243,,True,0.1,0,54.54774512437489,0.03552670419439907,0.03491481748611932,0,0.1,boxeig,ok,,0.001504541803249177,0.3671081999927992,0.0005903835398808061,0.14346320019103587,63021.1201277645,33120,,1394.297272464023,0.0023160999990068376,7.01427985262509e-05,0.01704470004187897,6.17502068232653e-05,0.015005300258053467,0.000330270369227692,0.08025569972232915,0.7269866999995429,0.0,0.0,0.0013586999994004145,0.0,9.048230405427409e-05,0.021987199885188602,0.7256280000001425,,0.3253406999865547,0.06920160001027398,0.7299205000017537,0.02187680000497494,1.4712352999922587,0.0,1.5404369000025326,1.8657775999890873,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,10000,5329,full,30,0.01,,cupy,3.820495404790401e-15,1.0562857764805764e-15,320,162,162,,162,64,5329,30392,5457920,2567.7509423345073,25677.509423345073,0.001,boxeig,4097,50,diag,0.001,50,auto,boxeig,979,980,9.921326055032706e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,3.820495404790401e-15,1.0562857764805764e-15,,,,,1e-05,4.931851559891996,,,0.5291317992084598,0.27998046093358175,,,,boxeig,999999.9999994705,True,,nan,0,0,,nan,0,0,0,0,False,979.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q64,189,980,979,250000,1000000,cufinufft,binned_c1,50,979,9.921326055032706e-07,pcg,converged,979,,True,0.1,0,9.838544680288264,0.03552666577041802,0.03491485468058964,0,0.1,boxeig,ok,,0.0015110804081498884,1.4808587999868905,0.0006017548519527241,0.5891180000617169,21241.399621101573,30392,,25677.509423345073,0.002511899991077371,6.815893799104595e-05,0.06672760029323399,6.199948946527749e-05,0.06069750018650666,0.0003394726251350217,0.33234370000718627,0.19527609999931883,0.0,0.0,0.0025104000087594613,0.0,9.367201249333968e-05,0.09170490023097955,0.19276569999055937,,0.20319129999552388,0.07046190000255592,0.19831320000230335,0.02207020000787452,3.2003668999968795,0.0,3.2708287999994354,3.4740200999949593,1e-06,,,v7_btab_boxeig
