dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_eig,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q256,c1,,256.0,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_2048,inverse,btab_auto_topk_2048,c1,,,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q128,c1,,128.0,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q192,c1,,192.0,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q128,c1,,128.0,,,,,,,,,,,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q192,c1,,192.0,,,,,,,,,,,,,,,,,,
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q45,c1,45.0,,,,,,,,,,,,527.0,,0.0029884519999541,0.8723142370004098,1.3826752160002798,,,0.0005617834704234
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,,,,268.0,,0.0003197300002284,0.5133487199996125,1.1039960419998351,,,0.0005603411715491
synthetic_true_func_2d_n10000000,10000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,,,,1101.0,,,1.187571487999776,1.5885653519999323,,,0.0005585234787308
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.752434485824877,1.8639041178360007,,,,187.0,187.0,0.1601049470000362,0.455765349000103,0.5607101610003156,0.0927553379997334,0.653465499000049,0.0005597136677355
