dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.672108516652033,full,0.1772167670001181,1.3040727150000748,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,7204.558550054237,4777312.023860484,2.728506507819749,full,0.0909582129997943,0.7124548809997577,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999157,2.406935776234885,full,0.1488678609998714,0.8911567109998941,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234886,full,0.1726893439999912,0.9240570739998476,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999157,2.406935776234885,full,0.1960097259998292,0.9932955699996456,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,1636.432272096108,1890633.506455327,2.71889958116457,full,0.0919669859999885,0.7145247009998457,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.1563251607136,637241.9552057745,2.6938491399842834,full,0.1527239950000876,1.447909692000394,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.693849139984284,full,0.1732094439998945,0.9092516109999452,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.6300593414737987,full,0.1487933650000741,0.8937012129999857,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.630059341473798,full,0.1750970739999502,0.9390472689997296,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,72045.58882575385,47773122.58049486,2.710025266151946,full,0.0912806390001605,2.02303700199991,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.6570805944867173,full,0.148955155999829,2.195777238000119,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.657080594486718,full,0.1753861120000692,2.2306256970000504,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.6570805944867173,full,0.1981158090002281,3.737482858000021,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,16364.323522779092,18906336.020993832,2.707521929588598,full,0.0906013650001114,2.1533375210001395,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,2951.5634013719923,6372419.880379716,2.7035047648994435,full,0.1482637539997995,2.352750656999888,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,2951.5634013719923,6372419.880379716,2.703504764899444,full,0.1739544499996554,2.361687742999948,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,552.0105234307598,2044451.5589106623,2.6904950992514305,full,0.1470811330000287,2.446176658999775,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,552.0105234307598,2044451.5589106623,2.690495099251431,full,0.1743359729998701,2.2511070460000155,285.0,93.0,192.0,31.0,192.0,60.0
