M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,epsilon_T,error_message,error_type,eta_eig,eta_eig_sq,eta_inv,eta_inv_sq,eta_inv_status,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,cupy,4.728448283906454e-15,1.101370420337462e-15,320,162,162,,162,64,2025,33696,2074624,7552.853431406611,75528.5343140661,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,271,272,9.544191392756048e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.728448283906454e-15,1.101370420337462e-15,,,,,1e-05,2.759552491899668,,,0.6019800590181313,0.3623799914554729,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,271.0,matern,0.1,1.5,1.0,,126736,6000,btab_boxeig_topk_1536_q64,189,272,271,1000,3000000,cufinufft,binned_c1,50,271,9.544191392756048e-07,pcg,converged,271,,True,0.1,0,293.8174925626878,0.0008889323976717757,0.01997089361772531,0,0.1,boxeig,ok,,0.0015443235292610445,0.4200559999590041,0.0006402579334442507,0.17350989996339194,272728.1669765526,33696,,75528.5343140661,0.00223280000500381,7.059409575643382e-05,0.019130999949993566,6.735904052693782e-05,0.01825429998280015,0.00036236457612599175,0.09820080013014376,0.1772688999917591,0.0,0.0,0.0012107999937143177,0.0,9.418671646342713e-05,0.02552460016158875,0.17605809999804478,,0.20423779998964164,0.18646219999936875,0.17996369999309536,0.062283100007334724,1.0492639000003692,0.0,1.235726099999738,1.4399638999893796,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,cupy,1.2561012916153437e-14,1.3592802178901428e-15,640,290,290,,290,128,2025,33696,4149248,2075.3626960832307,20753.626960832305,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,142,143,9.377725671238299e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.2561012916153437e-14,1.3592802178901428e-15,,,,,1e-05,2.7595524918996674,,,0.775037822997428,0.6006836270765924,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,142.0,matern,0.1,1.5,1.0,,126736,6000,btab_boxeig_topk_1536_q128,189,143,142,1000,3000000,cufinufft,binned_c1,50,142,9.377725671238299e-07,pcg,converged,142,,True,0.1,0,293.8174925626878,0.0008854803121749854,0.01997085193382909,0,0.1,boxeig,ok,,0.0014981461538879487,0.21423490000597667,0.0005636021124303971,0.08003149996511638,272728.1669765526,33696,,20753.626960832305,0.0027095999976154417,6.478521103878886e-05,0.009199499967508018,5.915492900539006e-05,0.008399999918765388,0.0003111260563125309,0.04417989999637939,0.3308913000073517,0.0,0.0,0.002222399998572655,0.0,9.098521193561577e-05,0.01291990009485744,0.328668900008779,,0.2436264999996638,0.18338410000433214,0.3343060999904992,0.061852000013459474,0.7580221999960486,0.0,0.9414063000003807,1.1850328000000445,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,cupy,4.042226832065043e-14,1.98493711328813e-15,960,418,418,,418,192,2025,33696,6223872,894.0372189114786,8940.372189114785,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,102,103,9.269959460340261e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,4.042226832065043e-14,1.98493711328813e-15,,,,,1e-05,2.7595524918996674,,,0.9045971369491577,0.8182959801766132,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,102.0,matern,0.1,1.5,1.0,,126736,6000,btab_boxeig_topk_1536_q192,189,103,102,1000,3000000,cufinufft,binned_c1,50,102,9.269959460340261e-07,pcg,converged,102,,True,0.1,0,293.8174925626878,0.0008821310028480038,0.019970847648902428,0,0.1,boxeig,ok,,0.001516723301057089,0.15622250000888016,0.0005894529414374619,0.06012420002662111,272728.1669765526,33696,,8940.372189114785,0.0022428999945987016,7.930784340715036e-05,0.008089400027529337,5.692058795259572e-05,0.005805899971164763,0.0003261911762962757,0.03327149998222012,0.4973634000198217,0.0,0.0,0.0011975000088568777,0.0,8.989509803416463e-05,0.009169299999484792,0.49616590001096483,,0.2807591000018874,0.1868222000048263,0.5001412999990862,0.06200340000214055,0.8087146999896504,0.0,0.9955368999944767,1.2762959999963641,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,cupy,2.584010939735225e-14,3.980410038912384e-15,1280,546,546,,546,256,2025,33696,8298496,450.4084064819653,4504.084064819653,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,110,111,9.812207287205993e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,2.584010939735225e-14,3.980410038912384e-15,,,,,1e-05,2.759552491899667,,,1.0261818069060586,1.0530491008249836,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,110.0,matern,0.1,1.5,1.0,,126736,6000,btab_boxeig_topk_1536_q256,189,111,110,1000,3000000,cufinufft,binned_c1,50,110,9.812207287205993e-07,pcg,converged,110,,True,0.1,0,293.8174925626878,0.0008817024449606988,0.019970788605987756,0,0.1,boxeig,ok,,0.0015363459469307935,0.17053440010931809,0.0006524009085048667,0.07176409993553534,272728.1669765526,33696,,4504.084064819653,0.0022345000033965334,6.76618177253245e-05,0.0074427999497856945,6.82027272308584e-05,0.007502299995394424,0.0003788927285561592,0.04167820014117751,0.7088385999959428,0.0,0.0,0.0012065000046277419,0.0,9.303272765299135e-05,0.01023360004182905,0.707632099991315,,0.3286489000020083,0.18539669999154285,0.7116661000036402,0.062152600003173575,1.0668701999966288,0.0,1.2522668999881716,1.58091579999018,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,cupy,1.8357698758371355e-13,5.112841946217932e-15,1600,674,674,,674,320,2025,33696,10373120,267.65658358276283,2676.5658358276282,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,109,110,8.061885835446149e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,320,93,320,413,60,31,2,35721,,,,,,,1.8357698758371355e-13,5.112841946217932e-15,,,,,1e-05,2.759552491899668,,,1.1339437040520342,1.2858283239592472,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,109.0,matern,0.1,1.5,1.0,,126736,6000,btab_boxeig_topk_1536_q320,189,110,109,1000,3000000,cufinufft,binned_c1,50,109,8.061885835446149e-07,pcg,converged,109,,True,0.1,0,293.8174925626878,0.0008830641767258302,0.01997079426919424,0,0.1,boxeig,ok,,0.0014969945455298081,0.1646694000082789,0.0005611844030806983,0.06116909993579611,272728.1669765526,33696,,2676.5658358276282,0.0023431000008713454,6.161651327360182e-05,0.006716199946822599,5.9660550163110396e-05,0.006502999967779033,0.0003139036698234823,0.03421550001075957,0.8997383999958402,0.0,0.0,0.0015446000033989549,0.0,8.841559684455155e-05,0.00963730005605612,0.8981937999924412,,0.3532998000009684,0.18775599999935366,0.9026932999986457,0.06138269999064505,1.226517100003548,0.0,1.4142731000029016,1.76757290000387,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,5.190405149326599e-15,1.0631246946009063e-15,320,162,162,,162,64,2601,33120,2664448,7553.1091383780795,75531.09138378079,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,257,258,9.77515456430494e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,5.190405149326599e-15,1.0631246946009063e-15,,,,,1e-05,2.7425197285498744,,,0.5455153020787569,0.29758694480207737,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,257.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q64,189,258,257,1000,3000000,cufinufft,binned_c1,50,257,9.77515456430494e-07,pcg,converged,257,,True,0.1,0,163.6430282154797,0.0008852874920648059,0.019970887388388606,0,0.1,boxeig,ok,,0.0015052670542202175,0.3883588999888161,0.0006035147853112319,0.1551032998249866,189063.11327739028,33120,,75531.09138378079,0.0023886999988462776,6.761906611015621e-05,0.017378099990310147,6.049377432660153e-05,0.015546900001936592,0.000341377821809826,0.08773410020512529,0.1738199999963399,0.0,0.0,0.0019622999971034005,0.0,9.296614819854961e-05,0.02389230008702725,0.1718576999992365,,0.2138390000036452,0.18534969999745954,0.1766607000026852,0.06175769999390468,0.9652524000121048,0.0,1.1506021000095643,1.3644411000132095,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,1.2375188939999385e-14,1.454707406969971e-15,640,290,290,,290,128,2601,33120,5328896,2075.885079779705,20758.850797797048,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,129,130,9.633477700017352e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.2375188939999385e-14,1.454707406969971e-15,,,,,1e-05,2.742519728549873,,,0.6997439650929613,0.48964161668401945,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,129.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q128,189,130,129,1000,3000000,cufinufft,binned_c1,50,129,9.633477700017352e-07,pcg,converged,129,,True,0.1,0,163.6430282154797,0.0008845944111025939,0.019970889224324283,0,0.1,boxeig,ok,,0.0014996661538204464,0.19495659999665804,0.0005475193795219222,0.07062999995832797,189063.11327739028,33120,,20758.850797797048,0.0024184000067180023,6.411317859996514e-05,0.008270600039395504,5.81875956272562e-05,0.00750619983591605,0.00029956356553692917,0.038643699954263866,0.33245509999687783,0.0,0.0,0.0011976999958278611,0.0,8.92085267561163e-05,0.011507899951539002,0.33125740000105,,0.2408285999990767,0.1902053999947384,0.33538689999841154,0.061519299997598864,0.7173174000054132,0.0,0.9075228000001516,1.1483513999992283,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,2.21427067458446e-14,2.4059577785964916e-15,960,418,418,,418,192,2601,33120,7993344,894.5960814328681,8945.96081432868,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,100,101,9.800372461218749e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,2.21427067458446e-14,2.4059577785964916e-15,,,,,1e-05,2.7425197285498735,,,0.8074023737886106,0.6518985931994833,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,100.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q192,189,101,100,1000,3000000,cufinufft,binned_c1,50,100,9.800372461218749e-07,pcg,converged,100,,True,0.1,0,163.6430282154797,0.0008833239225467835,0.019970853346343416,0,0.1,boxeig,ok,,0.001528233663025681,0.15435159996559378,0.0006115020006836857,0.061150200068368576,189063.11327739028,33120,,8945.96081432868,0.0025197999930242077,6.554600171511993e-05,0.006554600171511993,5.867599902558141e-05,0.0058675999025581405,0.00035531399946194144,0.03553139994619414,0.5192375000042375,0.0,0.0,0.0015332000039052218,0.0,9.104399985517376e-05,0.009104399985517375,0.5177043000003323,,0.31577390000165906,0.18719019999844022,0.5223039999982575,0.06402220000745729,0.8355627999990247,0.0,1.022752999997465,1.338526899999124,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,2.95014476234915e-14,4.06641849960479e-15,1280,546,546,,546,256,2601,33120,10657792,450.7117174574284,4507.117174574284,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,84,85,9.614348777424627e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,256,93,256,349,60,31,2,35721,,,,,,,2.95014476234915e-14,4.06641849960479e-15,,,,,1e-05,2.7425197285498735,,,0.9056901153377822,0.8202745850205652,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,84.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q256,189,85,84,1000,3000000,cufinufft,binned_c1,50,84,9.614348777424627e-07,pcg,converged,84,,True,0.1,0,163.6430282154797,0.0008820257573436973,0.019970834023448656,0,0.1,boxeig,ok,,0.001524903529207222,0.12961679998261388,0.0006321523815997699,0.05310080005438067,189063.11327739028,33120,,4507.117174574284,0.002708800006075762,7.120357068266631e-05,0.00598109993734397,6.351309673932736e-05,0.005335100126103498,0.00035527738111254406,0.0298433000134537,0.8136966999882134,0.0,0.0,0.0026763999921968207,0.0,9.945833361208705e-05,0.008354500023415312,0.8110202999960165,,0.3408029999991413,0.18669649999355897,0.8169993999908911,0.06323840000550263,1.0858027999929618,0.0,1.2724992999865208,1.613302299985662,1e-06,,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,cupy,5.998697125069082e-14,5.5136830726009725e-15,1600,674,674,,674,320,2601,33120,13322240,268.572675219929,2685.72675219929,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,93,94,7.715518124559179e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,320,93,320,413,60,31,2,35721,,,,,,,5.998697125069082e-14,5.5136830726009725e-15,,,,,1e-05,2.7425197285498735,,,0.9940427873392459,0.9881210630611772,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,93.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q320,189,94,93,1000,3000000,cufinufft,binned_c1,50,93,7.715518124559179e-07,pcg,converged,93,,True,0.1,0,163.6430282154797,0.0008803779654333756,0.019970790756687777,0,0.1,boxeig,ok,,0.0015978106381767925,0.1501941999886185,0.0007762548389158622,0.07219170001917519,189063.11327739028,33120,,2685.72675219929,0.0024004000006243587,8.151182759007419e-05,0.0075805999658769,7.821612891876288e-05,0.007274099989444949,0.0004524817201747028,0.04208079997624736,1.0272949000063818,0.0,0.0,0.0013542999950004742,0.0,0.00011158172026782306,0.010377099984907545,1.0259406000113813,,0.4758655000041472,0.18723909999243915,1.0304649000026984,0.06440920000022743,1.3662459000042873,0.0,1.5534849999967264,2.0293505000008736,1e-06,,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,1455,9.939233398796854e-07,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,,,,,,,True,,,,,,,,,,,False,1454.0,matern,0.1,1.5,1.0,,,6000,plain_cg,189,1455,,250000,1000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.03577892737730967,0.03517158950994396,0,,,ok,,0.0015687470104308525,2.28252690017689,,,,,,,,,,,,,,,,,,,,,,,,0.09497390000615269,,0.022372399995219894,3.5828827999939676,,3.677857300004689,,1e-06,,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,653,8.756525582822354e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,53,3,nan,,2061.5053374571207,0.014268597025103694,,,5,257,0.001384599411070115,0.35584204864501956,1e-05,,,,,,,,,,,True,[],,,,,,,,,,False,652.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q45,189,653,652,250000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.03552673344970391,0.03491504380230975,0,,,ok,,0.0015427055128206103,1.0073866998718586,0.0004255346627075702,0.2774486000853358,,,[],,,,,,,,,,,,,,,,,0.6039963000075659,,0.07358070000191219,0.00044389998947735876,0.02216900000348687,1.9986034000030486,,2.676624300002004,,1e-06,45,,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,369,9.844805042365838e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,98,3,nan,,886.7841551140929,0.006088072831656681,,,5,482,0.001396289857096692,0.6730117111206055,1e-05,,,,,,,,,,,True,[],,,,,,,,,,False,368.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q90,189,369,368,250000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.03552708664585181,0.03491521610339144,0,,,ok,,0.0015286371280025276,0.5640671002329327,0.0007720695649645083,0.2841215999069391,,,[],,,,,,,,,,,,,,,,,1.4121940999903018,,0.07099430001107976,0.0005478000093717128,0.021907000002101995,1.2296575999935158,,2.713393800004269,,1e-06,90,,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,301,302,9.57733516915008e-07,6250000,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,6.3884608700119845,,,,,2.963543178864176,8.782588172992385,ok,chol_solve,999999.9999994707,True,,nan,0,50,diag,0.001,0,0,0,0,False,301.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_512,189,302,301,250000,1000000,cufinufft,binned_c1,50,301,9.57733516915008e-07,pcg,converged,301,,True,0.1,0,1313.518777417592,0.03552668031147992,0.03491488688104207,0,0.1,exact,ok,,0.0015342811260635298,0.463352900071186,0.0008218734224146678,0.247383900146815,462890.8004708774,35096,,,0.0022470999974757433,6.95528237627157e-05,0.020935399952577427,7.14571421163039e-05,0.021508599777007475,0.0005371534885653756,0.16168320005817804,0.019848099997034296,0.009032200003275648,-0.019848099997034296,0.0,0.009995799991884269,9.7191362168742e-05,0.029254600012791343,,,0.17439590000140015,0.0688114999938989,0.023381499995593913,0.02225019999605138,1.0468259000044782,0.0008201000018743798,1.115637399998377,1.2900332999997772,1e-06,,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,10000,1369,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,154,155,9.912554258607328e-07,29986576,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,5.965348978769048,,,,,3.068185933290095,9.413764921239213,ok,chol_solve,999999.9999994705,True,,nan,0,50,diag,0.001,0,0,0,0,False,154.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_1024,189,155,154,250000,1000000,cufinufft,binned_c1,50,154,9.912554258607328e-07,pcg,converged,154,,True,0.1,0,240.15196295342733,0.035526671792448436,0.03491486435233123,0,0.1,exact,ok,,0.0014960238710984648,0.23188370002026204,0.00180511883195027,0.2779883001203416,159243.74207647605,34352,,,0.0022409999946830794,6.916688261145435e-05,0.01065169992216397,7.083051992571224e-05,0.010907900068559684,0.0015301512992357254,0.23564330008230172,0.10244680001051165,0.04404040001099929,-0.10244680001051165,0.0,0.05520410000463016,9.461818206238911e-05,0.014571200037607923,,,0.20492820000799838,0.07158370000252035,0.10597420000704005,0.021589600000879727,0.7601588999968953,0.003202299994882196,0.8317425999994157,1.036670800007414,1e-06,,,v6_btab
35721,expanded_box,topk,1536,,1536,0,"[22, 22]","[45, 45]",2025,topk,1536,,1536,10000,2025,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,108,109,9.89794631287625e-07,65610000,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,5.707274620264314,,,,,3.0547527737255447,9.33151450858391,ok,chol_solve,999999.9999994705,True,,nan,0,50,diag,0.001,0,0,0,0,False,108.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_1536,189,109,108,250000,1000000,cufinufft,binned_c1,50,108,9.89794631287625e-07,pcg,converged,108,,True,0.1,0,97.93928582430193,0.035526660381479634,0.03491486237140137,0,0.1,exact,ok,,0.0014604376143041076,0.15918769995914772,0.003140901851616541,0.33921739997458644,90909.5066219672,33696,,,0.0023032000026432797,6.363888988508498e-05,0.006873000107589178,7.686759258999869e-05,0.008301699999719858,0.0028698324071969924,0.30994189997727517,0.2448045000055572,0.09640690000378527,-0.2448045000055572,0.0,0.14125780000176746,8.81064810932407e-05,0.009515499958069995,,,0.24934170000778977,0.06868969999777619,0.2484357000066666,0.021823600007337518,0.8510060999979032,0.00713980000000447,0.9196957999956794,1.1690375000034692,1e-06,,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,10000,2601,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,90,91,8.786515245720847e-07,108243216,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,5.690954425193258,,,,,3.028104524555501,9.169417011633497,ok,chol_solve,999999.9999994705,True,,nan,0,50,diag,0.001,0,0,0,0,False,90.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_2048,189,91,90,250000,1000000,cufinufft,binned_c1,50,90,8.786515245720847e-07,pcg,converged,90,,True,0.1,0,54.54774512437489,0.03552662951784687,0.03491483190943108,0,0.1,exact,ok,,0.0015342714284817883,0.13961869999184273,0.004660953333950601,0.41948580005555414,63021.1201277645,33120,,,0.0024363999982597306,6.466666721583654e-05,0.005820000049425289,0.00010417888827052795,0.009376099944347516,0.004353031110885139,0.3917727999796625,0.45245490000525024,0.15462230000412092,-0.45245490000525024,0.0,0.28609760000836104,9.052333253849712e-05,0.00814709992846474,,,0.3015850999945542,0.06979030001093633,0.4564749999990454,0.02154549999977462,1.107767999987118,0.01173499999276828,1.1775582999980543,1.4791433999926085,1e-06,,,v6_btab
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,10000,625,full,30,0.01,,cupy,3.5011303064476703e-15,9.148277525074444e-16,320,162,162,,162,64,625,35096,641024,2552.6558195391303,25526.558195391302,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,737,738,9.820928168350113e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,3.5011303064476703e-15,9.148277525074444e-16,,,,,1e-05,6.388460870011983,,,1.2866795459888152,1.6555442540659835,,,,boxeig,999999.9999994707,True,,nan,0,0,,nan,0,0,0,0,False,737.0,matern,0.1,1.5,1.0,,38416,6000,btab_boxeig_topk_512_q64,189,738,737,250000,1000000,cufinufft,binned_c1,50,737,9.820928168350113e-07,pcg,converged,737,,True,0.1,0,1313.518777417592,0.03552660848354932,0.03491479910013761,0,0.1,boxeig,ok,,0.0015225777776808058,1.1236623999284348,0.0006175055630004988,0.4551015999313677,462890.8004708774,35096,,25526.558195391302,0.0022033999994164333,6.865427418712405e-05,0.05059820007591043,6.349620059747982e-05,0.046796699840342626,0.0003515587517567702,0.2590988000447396,0.1804827000014484,0.0,0.0,0.0012490999943111092,0.0,9.37382632835226e-05,0.06908510003995616,0.17923360000713728,,0.19691069998953026,0.06981780000205617,0.18341279999003746,0.02175679999345448,2.4852026000007754,0.0,2.5550204000028316,2.751931099992362,1e-06,,,v7_btab_boxeig
