M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,error_message,error_type,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,traceback,version
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,auto,12,13,5.570369504642769e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,,,inverse,999999.9999979654,True,,nan,0,50,diag,0.001,0,0,0,24010000,False,12.0,SE,0.1,1.5,1.0,,0,100000,btab_auto_topk_4096,35,13,12,250000,1000000,cufinufft,binned_c1,50,12,5.570369504642769e-07,pcg,converged,12,,True,0.1,0,0.0,0.14951328231415598,0.14888425840573907,0,0.1,exact,ok,,0.0006422886923211571,0.008349753000175042,0.0002536490833525325,0.0030437890002303902,0.0,0,,,0.0005872520000593795,1.570500000980246e-05,0.00018846000011762953,3.213500000735318e-05,0.00038562000008823816,0.00011671633330934128,0.0014005959997120954,0.10870176799994624,0.035754263999933755,0.05318095600000561,0.0,0.018210197000144035,5.1627583388835774e-05,0.0006195310006660293,,,2.816500000335509e-05,0.018449793999934627,0.11018421899984787,0.012437299000112034,0.12945733800006565,0.0015563509998628433,0.14790713200000027,0.14793529700000363,1e-06,,,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,6000,1225,cheap,30,0.01,,cupy,8.237255641434309e-15,1.1566336258777243e-15,320,162,162,,162,64,1225,0,1255424,1511.385263059597,15113.85263059597,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,273,274,9.209169572386762e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,,,,,,,8.237255641434309e-15,1.1566336258777243e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,273.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_1024_q64,35,274,273,250000,1000000,cufinufft,binned_c1,50,273,9.209169572386762e-07,pcg,converged,273,,True,0.1,0,0.0,0.14951364844304288,0.14888451010813689,0,0.1,boxeig,ok,,0.0006458315401405144,0.17695784199850095,0.00038419967765112364,0.10488651199875676,0.0,0,,15113.85263059597,0.0005425649999324378,1.702986447366289e-05,0.004649153001309969,2.80060879186006e-05,0.007645662001777964,0.0002445555201478576,0.06676365700036513,0.1288896459998341,0.0,0.0,0.000881768999988708,0.0,5.602990109687881e-05,0.015296162999447915,0.1280078769998454,,0.025909963999993124,0.01807940799994867,0.12985778500001288,0.012452889000087453,0.5829015019999133,0.0,0.600980909999862,0.6268908739998551,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,6000,1225,cheap,30,0.01,,cupy,1.0616345961368889e-13,4.435736713569287e-15,640,290,290,,290,128,1225,0,2510848,64.62607511877214,646.2607511877213,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,66,67,8.47434510069374e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.0616345961368889e-13,4.435736713569287e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,66.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_1024_q128,35,67,66,250000,1000000,cufinufft,binned_c1,50,66,8.47434510069374e-07,pcg,converged,66,,True,0.1,0,0.0,0.1495139993595428,0.14888470169749013,0,0.1,boxeig,ok,,0.0007382735671758858,0.049464329000784346,0.000419202075756237,0.02766733699991164,0.0,0,,646.2607511877213,0.000531937999994625,1.850075756754615e-05,0.001221049999458046,3.0505742443258924e-05,0.002013379001255089,0.00026348016666760844,0.017389691000062157,0.2362836550000793,0.0,0.0,0.000862591999975848,0.0,6.253419696184375e-05,0.004127256999481688,0.23542106300010346,,0.05099455200002012,0.01818569700003536,0.23727603899988026,0.012264791999996305,0.3615435599999728,0.0,0.37972925700000815,0.43072380900002827,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,2048,0,"[17, 17]","[35, 35]",1225,topk,1225,,2048,6000,1225,cheap,30,0.01,,cupy,8.250837388690821e-15,1.1210857354679537e-15,320,162,162,,162,64,1225,0,1255424,1511.385263059597,15113.85263059597,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,273,274,8.73077364009919e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,,,,,,,8.250837388690821e-15,1.1210857354679537e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,273.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_2048_q64,35,274,273,250000,1000000,cufinufft,binned_c1,50,273,8.73077364009919e-07,pcg,converged,273,,True,0.1,0,0.0,0.14951364835441883,0.14888451058926896,0,0.1,boxeig,ok,,0.0006450233248095001,0.17673639099780303,0.0003822146337052057,0.10434459500152116,0.0,0,,15113.85263059597,0.0005280589998619689,1.693497436116602e-05,0.004623248000598323,2.7895575092457583e-05,0.00761549200024092,0.00024386675090765108,0.06657562299778874,0.12531157900002654,0.0,0.0,0.0008796829999937472,0.0,5.5686329670397055e-05,0.015202368000018396,0.1244318960000328,,0.026906800000006115,0.017953212000065832,0.12625619699997515,0.012715572999923097,0.5782737140000336,0.0,0.5962269260000994,0.6231337260001055,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,2048,0,"[17, 17]","[35, 35]",1225,topk,1225,,2048,6000,1225,cheap,30,0.01,,cupy,1.1318955905714572e-13,4.195207612594414e-15,640,290,290,,290,128,1225,0,2510848,64.62607511877218,646.2607511877218,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,66,67,8.474177376919856e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.1318955905714572e-13,4.195207612594414e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,66.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_2048_q128,35,67,66,250000,1000000,cufinufft,binned_c1,50,66,8.474177376919856e-07,pcg,converged,66,,True,0.1,0,0.0,0.1495140007923223,0.1488847019054787,0,0.1,boxeig,ok,,0.0007383971193874784,0.049472606998961055,0.00042073824242076324,0.027768723999770373,0.0,0,,646.2607511877218,0.0005515440000181115,1.898080302343067e-05,0.0012527329995464243,3.091571213506982e-05,0.0020404370009146078,0.00026371722728843895,0.01740533700103697,0.23388735300000008,0.0,0.0,0.000864778000050137,0.0,6.30930454759216e-05,0.004164141001410826,0.23302257499994994,,0.05051611800013234,0.01811264899993148,0.23487641399992754,0.012234133999982078,0.3589734550000685,0.0,0.377086104,0.4276022220001323,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,2048,0,"[17, 17]","[35, 35]",1225,topk,1225,,2048,6000,1225,cheap,30,0.01,,cupy,9.490901155524663e-13,1.561721750670593e-14,960,418,418,,418,192,1225,0,3766272,3.474533058475963,34.74533058475963,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,16,17,8.593873824850645e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,9.490901155524663e-13,1.561721750670593e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_2048_q192,35,17,16,250000,1000000,cufinufft,binned_c1,50,16,8.593873824850645e-07,pcg,converged,16,,True,0.1,0,0.0,0.14951467501457844,0.1488852612059303,0,0.1,boxeig,ok,,0.0007620075293743866,0.012954127999364573,0.0004323849375396094,0.00691815900063375,0.0,0,,34.74533058475963,0.0005527000000711269,1.8808937497283296e-05,0.00030094299995653273,3.1083562532785436e-05,0.000497337000524567,0.00027304412502360265,0.004368706000377642,0.35135934499999166,0.0,0.0,0.0008854370000790368,0.0,6.206018748855513e-05,0.000992962999816882,0.3504739079999126,,0.08952886499992019,0.018271316999971532,0.3523629300000266,0.013136322000036671,0.38426239999989775,0.0,0.4025337169998693,0.4920625819997895,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,1.157687722338877e-13,3.532184651832297e-15,640,290,290,,290,128,1225,0,2510848,64.62607511877218,646.2607511877218,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,66,67,9.234436342448061e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.157687722338877e-13,3.532184651832297e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,66.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q128,35,67,66,250000,1000000,cufinufft,binned_c1,50,66,9.234436342448061e-07,pcg,converged,66,,True,0.1,0,0.0,0.14951400058453973,0.14888469979422939,0,0.1,boxeig,ok,,0.0007392276567071661,0.04952825299938013,0.00042077451517439897,0.02777111800151033,0.0,0,,646.2607511877218,0.0006009549999816954,1.9707606053419692e-05,0.0013007019995256996,3.081284848755758e-05,0.0020336480001788004,0.0002646930151520406,0.01746973900003468,0.2352309109999169,0.0,0.0,0.0008710600000085833,0.0,6.15315000059678e-05,0.004061079000393875,0.2343598509999083,,0.05082865800000036,0.018059470000025613,0.23628953100001127,0.012199938999856386,0.3608408380000583,0.0,0.3789003080000839,0.42972896600008426,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,2.833395502110613e-12,1.8589463436270286e-14,960,418,418,,418,192,1225,0,3766272,3.474533058475895,34.745330584758946,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,16,17,8.592675392851026e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,2.833395502110613e-12,1.8589463436270286e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q192,35,17,16,250000,1000000,cufinufft,binned_c1,50,16,8.592675392851026e-07,pcg,converged,16,,True,0.1,0,0.0,0.14951467504498542,0.14888526120209655,0,0.1,boxeig,ok,,0.0007632013529446875,0.012974423000059687,0.0004291813124837063,0.0068669009997393005,0.0,0,,34.745330584758946,0.0005553920000238577,1.889874997118568e-05,0.0003023799995389709,3.070650001291142e-05,0.0004913040002065827,0.0002710876874942869,0.004337402999908591,0.3546189040000627,0.0,0.0,0.0008762170000409242,0.0,6.380799997884878e-05,0.0010209279996615805,0.35374268700002176,,0.08905840000011267,0.018351636000033977,0.3556131180000648,0.013261530999898241,0.3874441560001287,0.0,0.4057957920001627,0.49485419200027536,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,4096,0,"[17, 17]","[35, 35]",1225,topk,1225,,4096,6000,1225,cheap,30,0.01,,cupy,1.174159265795199e-11,5.444111002942677e-14,1280,546,546,,546,256,1225,0,5021696,0.2828322995730867,2.8283229957308667,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.607734743262545e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,1.174159265795199e-11,5.444111002942677e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_4096_q256,35,5,4,250000,1000000,cufinufft,binned_c1,50,4,9.607734743262545e-07,pcg,converged,4,,True,0.1,0,0.0,0.14951210310138216,0.14888307904420353,0,0.1,boxeig,ok,,0.0008027912000670767,0.004013956000335384,0.00043782999995301,0.00175131999981204,0.0,0,,2.8283229957308667,0.000582163999979457,1.8687250019411294e-05,7.474900007764518e-05,3.037425000229632e-05,0.00012149700000918529,0.00028310550004562174,0.001132422000182487,0.46215720100008184,0.0,0.0,0.0008659879999868281,0.0,6.163024994521038e-05,0.0002465209997808415,0.461291213000095,,0.12336748899997474,0.01825041600000077,0.46319872999993095,0.013215440000067247,0.47244080399991617,0.0,0.49069121999991694,0.6140587089998917,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,1.339712947778675e-13,3.785974203339246e-15,640,290,290,,290,128,1225,0,2510848,64.62607511877218,646.2607511877218,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,67,68,7.714903244826276e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.339712947778675e-13,3.785974203339246e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,67.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q128,35,68,67,250000,1000000,cufinufft,binned_c1,50,67,7.714903244826276e-07,pcg,converged,67,,True,0.1,0,0.0,0.14951385770246578,0.14888462299205196,0,0.1,boxeig,ok,,0.0009835117353017106,0.06687879800051633,0.0005346004626951628,0.035818231000575906,0.0,0,,646.2607511877218,0.0005760189999364229,1.833422388428055e-05,0.0012283930002467969,3.0253089562393143e-05,0.0020269570006803406,0.00038464652238668457,0.025771316999907867,1.099848300999838,0.0,0.0,0.0008805019999726937,0.0,5.936344777820971e-05,0.00397735100114005,1.0989677989998654,,0.05136545599998499,0.01806629900011103,1.100860412999964,0.012426478000179486,1.2603638369998862,0.0,1.2784301359999972,1.3297955919999822,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,3.756866412704648e-12,1.427004463910914e-14,960,418,418,,418,192,1225,0,3766272,3.474533058475952,34.74533058475952,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,16,17,8.594700984229244e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,3.756866412704648e-12,1.427004463910914e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q192,35,17,16,250000,1000000,cufinufft,binned_c1,50,16,8.594700984229244e-07,pcg,converged,16,,True,0.1,0,0.0,0.1495146749988872,0.14888526120353182,0,0.1,boxeig,ok,,0.0010789032352851577,0.01834135499984768,0.00048437793746813895,0.007750046999490223,0.0,0,,34.74533058475952,0.0005964949998542579,1.9844937455104628e-05,0.00031751899928167404,3.121087499380337e-05,0.000499373999900854,0.0003153487499929497,0.005045579999887195,1.3663919230000374,0.0,0.0,0.0008756270001413213,0.0,7.078081253553137e-05,0.0011324930005685019,1.365516295999896,,0.09474778800017702,0.018327794000015274,1.367632389999926,0.01367556000013792,1.4091610899999978,0.0,1.427488884000013,1.52223667200019,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,8192,0,"[17, 17]","[35, 35]",1225,topk,1225,,8192,6000,1225,cheap,30,0.01,,cupy,1.268936174688181e-11,4.235072069959058e-14,1280,546,546,,546,256,1225,0,5021696,0.2828322995730458,2.8283229957304576,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.60764510807464e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,1.268936174688181e-11,4.235072069959058e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_8192_q256,35,5,4,250000,1000000,cufinufft,binned_c1,50,4,9.60764510807464e-07,pcg,converged,4,,True,0.1,0,0.0,0.14951210310160734,0.14888307904428366,0,0.1,boxeig,ok,,0.0008025086000088777,0.0040125430000443885,0.0004365957499885553,0.0017463829999542213,0.0,0,,2.8283229957304576,0.0005743579999943904,1.9165500020790205e-05,7.666200008316082e-05,3.030774996659602e-05,0.00012123099986638408,0.0002807459999303319,0.0011229839997213276,0.47249253599966323,0.0,0.0,0.0008799529998668731,0.0,6.200850003779124e-05,0.00024803400015116495,0.47161258299979636,,0.11701387900006921,0.018585969000014302,0.4735207009998703,0.01309298299997863,0.48276314899999306,0.0,0.5013491180000074,0.6183629970000766,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,1.780124960593973e-13,3.4343640413734373e-15,640,290,290,,290,128,1225,0,2510848,64.62607511877216,646.2607511877216,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,66,67,8.43333099123324e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,,,,,,,1.780124960593973e-13,3.4343640413734373e-15,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,66.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q128,35,67,66,250000,1000000,cufinufft,binned_c1,50,66,8.43333099123324e-07,pcg,converged,66,,True,0.1,0,0.0,0.14951400105927043,0.1488847020547444,0,0.1,boxeig,ok,,0.0007709613283663908,0.051654409000548185,0.0004434536969649178,0.029267943999684576,0.0,0,,646.2607511877216,0.000559865000013815,1.963510606222399e-05,0.0012959170001067832,3.212800001247987e-05,0.0021204480008236715,0.00027961436362809104,0.018454547999454007,0.23432497599969793,0.0,0.0,0.0008488619998843205,0.0,6.656489395509473e-05,0.004393283001036252,0.2334761139998136,,0.05427190400018844,0.018070330000000467,0.235314475999985,0.012854503999960798,0.3659470899999633,0.0,0.38401741999996375,0.4382893240001522,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,4.435924290292183e-12,1.3079258643441722e-14,960,418,418,,418,192,1225,0,3766272,3.474533058475888,34.745330584758875,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,16,17,8.596593374646188e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,192,0,192,192,0,0,2,1225,,,,,,,4.435924290292183e-12,1.3079258643441722e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q192,35,17,16,250000,1000000,cufinufft,binned_c1,50,16,8.596593374646188e-07,pcg,converged,16,,True,0.1,0,0.0,0.14951467495948634,0.1488852612078594,0,0.1,boxeig,ok,,0.0007585084117769892,0.012894643000208816,0.0004291846875048577,0.0068669550000777235,0.0,0,,34.745330584758875,0.0005718849999993836,1.9736062498054707e-05,0.0003157769999688753,3.0019749999610212e-05,0.0004803159999937634,0.00027270543752422327,0.004363287000387572,0.3573665209999035,0.0,0.0,0.0008811029999833409,0.0,6.271574994798357e-05,0.001003451999167737,0.3564854179999202,,0.08772794900005465,0.018452520999971966,0.35840756099992177,0.013141873999984455,0.3901474930000859,0.0,0.40860001400005785,0.4963279630001125,1e-06,,,v7_btab_boxeig
1225,expanded_box,topk,1225,,16384,0,"[17, 17]","[35, 35]",1225,topk,1225,,16384,6000,1225,cheap,30,0.01,,cupy,9.877338283237832e-12,4.084351106234531e-14,1280,546,546,,546,256,1225,0,5021696,0.28283229957311384,2.8283229957311384,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,boxeig,4,5,9.60772845411928e-07,0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,,,,,,,9.877338283237832e-12,4.084351106234531e-14,,,,,1e-05,,,boxeig,999999.9999979654,True,,nan,0,0,,nan,0,0,0,0,False,4.0,SE,0.1,1.5,1.0,,76176,100000,btab_boxeig_topk_16384_q256,35,5,4,250000,1000000,cufinufft,binned_c1,50,4,9.60772845411928e-07,pcg,converged,4,,True,0.1,0,0.0,0.1495121031012611,0.14888307904412093,0,0.1,boxeig,ok,,0.0008007277999695361,0.004003638999847681,0.0004485230000454976,0.0017940920001819904,0.0,0,,2.8283229957311384,0.0005648650001148781,1.8815250030002062e-05,7.526100012000825e-05,3.469575005965453e-05,0.00013878300023861811,0.0002858799999785333,0.0011435199999141332,0.4667493579997881,0.0,0.0,0.0008374519998142205,0.0,6.454850000636725e-05,0.000258194000025469,0.4659119059999739,,0.1167708489999768,0.01828637800008437,0.4677827890000117,0.01325422900004014,0.47701890999996976,0.0,0.49530528800005413,0.6120761370000309,1e-06,,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,1488,1489,9.917988720216427e-07,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,True,,,,,,,,,,,False,1488.0,matern,0.1,1.5,1.0,,,100000,plain_cg,189,1489,,250000,1000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.03577883630673262,0.035171524343371806,0,,,ok,,0.0006215526500986275,0.9254918959968563,,,,,,,,,,,,,,,,,,,,,,,,0.03375608999999713,,0.012192699000024732,1.5642273060000207,,1.5979839049998645,,1e-06,,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,368,369,9.824034563292484e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,,,,,,,,2,35721,98,3,nan,,886.7841551140932,0.006088072831656681,,,5,482,0.0003877645706240072,0.18690252304077148,1e-05,,,,,True,[],,,,,,,,,,False,368.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q90,189,369,368,250000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.035527087721363815,0.03491521609182559,0,,,ok,,0.0006354338184227712,0.23447507899800257,0.0005929882309839949,0.2182196690021101,,,[],,,,,,,,,,,,,,,,,0.47272410699997636,,0.03062826700011101,0.0002966500001093664,0.012453135999976439,0.6842481629998929,,1.1878971870000896,,1e-06,90,,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,,189,190,9.413652119271717e-07,,,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,,,,,,,,2,35721,188,3,nan,,325.1444754931379,0.002229575588956094,,,5,932,0.00048269405283129775,0.4498708572387695,1e-05,,,,,True,[],,,,,,,,,,False,189.0,matern,0.1,1.5,1.0,nan,,100000,eigenpro_pcg_q180,189,190,189,250000,1000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.035527251206705225,0.03491533384095899,0,,,ok,,0.0006394599947450268,0.1214973990015551,0.001042826047628368,0.19709412300176155,,,[],,,,,,,,,,,,,,,,,1.0332020060000104,,0.030338537000034194,0.0003282350000972656,0.012624716999880548,0.4413646240000162,,1.505233402000158,,1e-06,180,,v3
