dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721,189,4096.0,256.0,4096.0,5329.0,256.0,531,1.3687599049999335,1.5541274360000443,0.0052615785751939,0.3000031622260184,4.319633919647135,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,35721,189,8192.0,192.0,8192.0,10609.0,192.0,885,1.854792929000041,2.028935643000068,0.0052614270753457,0.3000031620255476,3.308760241440442,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721,189,8192.0,256.0,8192.0,10609.0,256.0,636,1.5534889309999471,1.7390606210001351,0.0052615915425344,0.3000031619054308,3.8602803760453277,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721,189,8192.0,320.0,8192.0,10609.0,320.0,493,1.4353981749998184,1.6193638019999526,0.0052616152622013,0.3000031617838001,4.1456166796546805,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721,189,16384.0,192.0,16384.0,21025.0,192.0,1042,2.7926017610000144,2.9774395120000463,0.0052616402181084,0.300003163231729,2.25470964597044,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721,189,16384.0,256.0,16384.0,21025.0,256.0,727,1.7188341989999572,1.8959288319999812,0.0052617202806239,0.3000031638215897,3.5408826927951322,ok,group_a
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721,189,16384.0,320.0,16384.0,21025.0,320.0,549,1.5378245479998895,1.7127160139998523,0.0052616237186585,0.3000031644420813,3.919658328132268,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,4199,4.522170063999965,4.651818092999974,0.008248648584005,0.299820891744813,1.0,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721,189,,64.0,,,,1466,2.1308485750000727,2.437151125000128,0.0082805206074929,0.2998206813481077,1.9087113824341648,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721,189,,128.0,,,,812,1.203396833999932,1.7039575900000727,0.0082805174724485,0.2998206815487986,2.730008141223618,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721,189,,256.0,,,,389,0.6222304640000402,1.538249070999882,0.0082805659914328,0.2998206824030737,3.0240994002201687,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721,189,,320.0,,,,297,0.4970130250001148,1.6452225890000136,0.0082805275830344,0.299820683032682,2.8274703520983175,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721,189,,384.0,,,,240,0.4157803069999772,1.808625333000009,0.0082805152797877,0.2998206832836548,2.572018653130273,ok,group_a
