dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,188.0,0.3516818129999137,0.3945754930000476,0.0131220090057584,0.2995611843810067,17.473852898408882,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721.0,189.0,16384.0,320.0,16384.0,21025.0,320.0,243.0,1.049633902999858,1.0887859289998687,0.0131220061054569,0.2995611866327962,6.33251582185062,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1495.0,1.5977501699999266,1.634985967000148,0.0029104049377145,0.299978204116802,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,95.0,0.1389660519998869,0.5854552719999901,0.002908715158872,0.2999783583251911,2.79267442825278,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,16.0,0.0424772879998727,0.0745444589999806,0.0029091482511972,0.2999783564407239,21.933031494675863,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,98.0,0.4257473490001757,0.4574059650001345,0.0029089439365792,0.2999783580655526,3.5744745195871404,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,5999.0,6.395882380000103,6.713261588000023,0.0052382329825472,0.3000032115141838,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,547.0,0.8808418309999979,1.9095115650000023,0.0052618090618957,0.3000031635319282,3.515695694673635,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,262.0,0.6196466840001449,0.7935669510000025,0.0052616373853668,0.300003160213435,8.459603288091065,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721.0,189.0,4096.0,256.0,4096.0,5329.0,256.0,531.0,1.3687599049999335,1.5541274360000443,0.0052615785751939,0.3000031622260184,4.319633919647135,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2756.0,2.9291563879999103,3.2476913460000105,0.0009846730753546,0.3000530725240929,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,161.0,0.2349525750000793,0.8106141740001931,0.0010727663802771,0.3000533321092689,4.006457634429714,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0479226359998392,0.210227168999836,0.001071098853782,0.300053320198358,15.448485376324237,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,196.0,0.5733730169999944,0.7358296879999671,0.0010715311102368,0.3000533258763398,4.41364543856262,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,11279.0,12.27285190299972,15.26280300899998,0.0017288214752515,0.3000125242890563,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721.0,189.0,,384.0,,,,577.0,1.0063835709997877,3.8543299990001287,0.0017391749443982,0.3000125322900068,3.959910804980212,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,508.0,1.0351705420002872,2.5666972230001197,0.0017384395840084,0.3000125206675402,5.946475833701896,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q384,Box-EigenPro,35721.0,189.0,35721.0,384.0,35721.0,35721.0,384.0,503.0,1.6969655170000806,3.226632717000029,0.0017390671804463,0.3000125328401297,4.7302573139438735,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,3069.0,3.251032767999959,7.205559926999968,0.0003439986493388,0.3000174895891262,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,263.0,0.3778493370000433,2.2911184759998378,0.0005658332759581,0.3000178211108553,3.144996647916901,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0474968800001533,1.5474840090000723,0.000564988381739,0.3000178210388806,4.65630654991772,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,360.0,0.8989711889998944,2.3982512809998298,0.0005656124342513,0.3000178192361166,3.004505818087575,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
