dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,35721,189,8192.0,192.0,8192.0,10609.0,192.0,268,0.965147760999912,1.022035002999928,0.0008844905602467,0.019970806192121,2.149014225103011,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721,189,8192.0,256.0,8192.0,10609.0,256.0,188,0.9258577370000012,0.9837157770000432,0.0008843480542566,0.0199708052032888,2.2327259675534794,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q128,Box-EigenPro,35721,189,16384.0,128.0,16384.0,21025.0,128.0,436,1.3198410319999994,1.37700638299998,0.0008840967289208,0.019970807071823,1.595030921508863,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721,189,16384.0,192.0,16384.0,21025.0,192.0,272,1.10977926999999,1.1685368610000069,0.0008841665745384,0.0199708096747968,1.8795879131450277,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721,189,16384.0,256.0,16384.0,21025.0,256.0,194,3.4064541739999186,3.4635933469999145,0.0008842045095565,0.0199708093324366,0.6341298010352422,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225,35,,,,,,801,0.8442159940000238,0.8758355840000149,0.0003755082838284,0.020003709437956,1.0,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q90,EigenPro-PCG,1225,35,,90.0,,,,114,0.161741056999972,0.4755899560000216,0.0004191449991277,0.0200051292994446,1.8415771253166986,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,1225,35,,180.0,,,,16,0.0238357839999707,0.6285939339999231,0.0004191768081989,0.0200051296256148,1.3933249059958668,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225,35,512.0,,512.0,625.0,,11,0.0430653129999427,0.0607555049999746,0.0004199411694314,0.0200051177111628,14.415740334976743,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,1225,35,728.0,,728.0,961.0,,5,0.0758787280000206,0.093951617000016,0.0004199496152512,0.0200051179012757,9.3221980841465,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225,35,1024.0,,1024.0,1225.0,,5,0.1203251349999163,0.1383790539999836,0.0004199489130154,0.0200051178839729,6.329249685433742,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,1225,35,2048.0,,2048.0,1225.0,,5,0.1172248859999172,0.1353844999999864,0.0004199489130142,0.0200051178839728,6.46924562265328,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,1225,35,4096.0,,4096.0,1225.0,,5,0.1169533650000858,0.1348868710000488,0.0004199489130126,0.0200051178839728,6.493112172493778,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_1024_q64,Box-EigenPro,1225,35,1024.0,64.0,1024.0,1225.0,64.0,179,0.4363351749999538,0.4545276540000031,0.0004192448524107,0.0200051296833777,1.9269137450545726,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_1024_q128,Box-EigenPro,1225,35,1024.0,128.0,1024.0,1225.0,128.0,49,0.3331828289999521,0.3514533190000293,0.0004198514625054,0.0200051312527223,2.4920395871974734,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q64,Box-EigenPro,1225,35,2048.0,64.0,2048.0,1225.0,64.0,179,0.435868361999951,0.453759899999909,0.0004192302590833,0.020005129631319,1.9301740501974514,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q128,Box-EigenPro,1225,35,2048.0,128.0,2048.0,1225.0,128.0,49,0.3330012080000415,0.3511373200000207,0.0004198518312578,0.0200051312490536,2.4942822483237137,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,1225,35,2048.0,192.0,2048.0,1225.0,192.0,11,0.3816063379999832,0.3992465490000541,0.0004188527609427,0.0200051314908404,2.193721113416302,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q128,Box-EigenPro,1225,35,4096.0,128.0,4096.0,1225.0,128.0,49,0.3333975980000332,0.3514394710000488,0.0004198517499337,0.0200051312836282,2.492137782667825,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,1225,35,4096.0,192.0,4096.0,1225.0,192.0,11,0.3832765910000262,0.4012140790000558,0.0004188527870207,0.0200051314892144,2.1829632354449187,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,1225,35,4096.0,256.0,4096.0,1225.0,256.0,2,0.4760473420000153,0.4941725759999826,0.0004180199157219,0.020005092944987,1.772327374152073,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q128,Box-EigenPro,1225,35,8192.0,128.0,8192.0,1225.0,128.0,49,0.3326114499999448,0.3507821299999705,0.0004198507006202,0.0200051312598382,2.4968078733089643,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,1225,35,8192.0,192.0,8192.0,1225.0,192.0,11,0.3911438110000063,0.4091608789999554,0.0004188527810066,0.0200051314911687,2.140565310497611,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,1225,35,8192.0,256.0,8192.0,1225.0,256.0,2,0.4731695929999659,0.4911857269999018,0.0004180199142729,0.0200050929449429,1.783104711428616,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q128,Box-EigenPro,1225,35,16384.0,128.0,16384.0,1225.0,128.0,49,0.3343887500000164,0.352210358000093,0.0004198507833216,0.0200051312295568,2.4866832110592947,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,1225,35,16384.0,192.0,16384.0,1225.0,192.0,11,1.704642382999964,1.7224499029999834,0.0004188526491014,0.0200051314907074,0.5084824716669994,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,1225,35,16384.0,256.0,16384.0,1225.0,256.0,2,1.2054169660000298,1.2238744170000473,0.0004180199150081,0.0200050929449413,0.7156253712262874,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,1291,1.371668117000013,1.4051267199999984,0.0012485701363281,0.0199366114742246,1.0,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q90,EigenPro-PCG,35721,189,,90.0,,,,329,0.610720925999999,1.1172709080000232,0.0012659298273582,0.0199360493049841,1.2576419111415449,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,35721,189,,180.0,,,,171,0.3974227300000166,1.4577778320000334,0.0012659464738205,0.0199360500373354,0.9638826226848305,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,250,0.401020707999919,0.4303388149999136,0.0012657799171769,0.0199360444325479,3.265163798901757,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,175,0.3379117529999575,0.3681352179999066,0.0012657491876801,0.0199360457168408,3.816876656447346,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,129,0.334785399999987,0.3640545239999255,0.0012657914463631,0.0199360450326985,3.8596600986073337,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,72,0.8372449539999707,0.8658244149999064,0.001265823947935,0.0199360461715014,1.62287722043522,ok,btab_group_a_se_matern_20260628_050345
