N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q32,64.0,81.0,32.0,1242.0,2.0899958239999705,2.54886628700001,0.0200066517795346,1.0002158509175656,1.7970374795105502
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q16,128.0,169.0,16.0,2027.0,3.3862083129999974,3.844706409999844,0.0200067412992413,1.0002203263805565,1.1913544909662162
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q32,128.0,169.0,32.0,1322.0,2.2467155659999207,2.7054733889999625,0.0200067375690378,1.000220139892147,1.6930154503175474
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q64,128.0,169.0,64.0,869.0,1.59196562000011,2.0505185810000057,0.0200067793323093,1.000222227812035,2.23378041556986
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q32,256.0,361.0,32.0,2481.0,4.189332014999991,4.647518089999949,0.0200067223116385,1.0002193771112085,0.9855600686860292
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1192.0,2.1010058120000394,2.5601330899999084,0.0200067359831681,1.0002200606079157,1.7891289581355618
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,454.0,1.0004300090001834,1.4590134210000087,0.0200068409622184,1.0002253089478819,3.1393873298715085
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,1071.0,1.9102194700001287,2.368399269000065,0.020006773238816,1.0002219231729252,1.9339679368900307
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,363.0,0.8522091390000242,1.3111879010000391,0.0200068501019344,1.000225765880352,3.4933271154397083
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,60.0,0.6423265789999277,1.1003510919999826,0.0200068653111619,1.0002265262529817,4.1626788770433505
